app_name,app_id,category,review_id,username,review_text,star_rating,thumbs_up,review_date,app_version,reply_text,reply_date,platform,clean_text,tokenized_text
BCA Mobile,com.bca,traditional_bank,3a090aff-dd7d-443f-a614-ee50f932e299,Laode Ritha,Sangat baik tapi saya memakai hp yg lama jadi nd bisa Upgret ke fitur baru....jadi gimana cara pindain ke hp yg 1nya ya????,5,0,2026-05-13 02:42:50,4.6.8,"Mohon maaf atas kendala yang dialami. Silakan Bapak/Ibu dapat akses BCA mobile di perangkat baru. Untuk mengakses m-BCA pada aplikasi BCA mobile mohon dipastikan nomor HP m-BCA berada pada slot SIM 1, menggunakan jaringan internet dari nomor HP m-BCA yang terdaftar, memiliki ketersediaan pulsa yang cukup serta tidak menggunakan WiFi.",2026-05-13 04:04:20,google_play,sangat baik tapi saya memakai hp yang lama jadi nd bisa upgret ke fitur baru....jadi gimana cara pindain ke hp yang 1nya ya????,baik memakai hp lama nd upgret fitur baru....jadi gimana cara pindain hp 1nya ya????
BCA Mobile,com.bca,traditional_bank,a4e4836d-d4f6-4d8e-aede-8e8945639dd1,B Ara,ANEH BGT SIH BUKA BCA MOBILE DPT NOTIF DISURUH UPDATE OS TAPI PAS DI GOOGLE PLAY STORE GADA APPSNYA. TRUS GMN UPDATENYA??? MAU TRANSAKSI JD GA BISA GEGARA LOGOUT TERUS. BIKIN RIBET,1,0,2026-05-13 02:40:36,,Mohon maaf atas ketidaknyamanan Bapak/Ibu. Untuk saat ini terdapat kendala dan sedang ditangani oleh pihak terkait kami. Dipastikan jaringan internet stabil dan ruang memori penyimpanan pada HP mencukupi. Kami sarankan Bapak/Ibu dapat mencoba secara berkala.,2026-05-13 02:44:48,google_play,aneh banget sih buka bca mobile dapat notif disuruh update os tapi pas di google play store tidak ada appsnya. terus gimana updatenya??? mau transaksi jd tidak bisa gegara logout terus. bikin ribet,aneh banget buka bca mobile notif disuruh update os pas google play store appsnya. terus gimana updatenya??? mau transaksi jd gegara logout terus. bikin ribet
BCA Mobile,com.bca,traditional_bank,384f6987-9bcf-4053-8419-e13001615af9,Ena Susilawati,bank yg terbaik menurut saya di indonesia . transfaransinya dan IT nya the best ..,5,1,2026-05-13 02:37:12,4.7.9,Terima kasih atas ulasannya. Semoga aplikasi BCA mobile semakin mempermudah transaksi perbankan Bapak/Ibu.,2026-05-13 02:59:44,google_play,bank yang terbaik menurut saya di indonesia . transfaransinya dan it nya the best ..,bank terbaik menurut indonesia transfaransinya best ..
BCA Mobile,com.bca,traditional_bank,71e53588-5fee-46de-952b-9c65ada0e4f5,Muh Syafri,knp prngkat ini tdk bisa di instal di hp ini min tolong jelaskan,1,0,2026-05-13 02:36:38,,Mohon maaf atas ketidaknyamanan Bapak/Ibu. Untuk saat ini terdapat kendala dan sedang ditangani oleh pihak terkait kami. Dipastikan jaringan internet stabil dan ruang memori penyimpanan pada HP mencukupi. Kami sarankan Bapak/Ibu dapat mencoba secara berkala.,2026-05-13 02:44:26,google_play,kenapa prngkat ini tidak bisa di instal di hp ini min tolong jelaskan,kenapa prngkat instal hp min tolong jelaskan
BCA Mobile,com.bca,traditional_bank,a9ce43ff-2ca7-4e15-a69c-24efa8f1b832,Akbar Muhammad Ikhsan,"disuruh update pas buka bca, tp malah gabisa update pas di sini",2,0,2026-05-13 02:36:06,4.6.8,Mohon maaf atas ketidaknyamanan Bapak/Ibu. Untuk saat ini terdapat kendala dan sedang ditangani oleh pihak terkait kami. Dipastikan jaringan internet stabil dan ruang memori penyimpanan pada HP mencukupi. Kami sarankan Bapak/Ibu dapat mencoba secara berkala.,2026-05-13 02:44:19,google_play,"disuruh update pas buka bca, tapi malah gabisa update pas di sini","disuruh update pas buka bca, malah gabisa update pas sini"
BCA Mobile,com.bca,traditional_bank,adf55d10-74bc-4d92-91c7-fb56e319bfba,Nana Sulistyorini,Kenapa tiba² aplikasi tidak bisa di update ya katanya aplikasi tidak kompetable dengan hp,2,0,2026-05-13 02:32:56,,Mohon maaf atas ketidaknyamanan Bapak/Ibu. Untuk saat ini terdapat kendala dan sedang ditangani oleh pihak terkait kami. Dipastikan jaringan internet stabil dan ruang memori penyimpanan pada HP mencukupi. Kami sarankan Bapak/Ibu dapat mencoba secara berkala.,2026-05-13 02:44:14,google_play,kenapa tiba² aplikasi tidak bisa di update ya katanya aplikasi tidak kompetable dengan hp,kenapa tiba² aplikasi update katanya aplikasi kompetable hp
BCA Mobile,com.bca,traditional_bank,f32425ba-5179-4314-8048-7c88cc3e74ec,Peipeyy,"kenapa tbtb hp sy tdk kompatible dgn apk ini? pdhl secara spek harusnya bisa, bahkan juga sudah android 15",1,0,2026-05-13 02:27:11,4.6.9,Mohon maaf atas ketidaknyamanan Bapak/Ibu. Untuk saat ini terdapat kendala dan sedang ditangani oleh pihak terkait kami. Dipastikan jaringan internet stabil dan ruang memori penyimpanan pada HP mencukupi. Kami sarankan Bapak/Ibu dapat mencoba secara berkala.,2026-05-13 02:40:35,google_play,"kenapa tbtb hp saya tidak kompatible dengan apk ini? padahal secara spek harusnya bisa, bahkan juga sudah android 15","kenapa tbtb hp kompatible apk ini? padahal secara spek harusnya bisa, bahkan android 15"
BCA Mobile,com.bca,traditional_bank,7d4c9a6c-6867-4124-b498-b4f94370c990,iwan kanya,kenapa setelah update malah tidak kompatible dgn perangkat saya.. ini solusinya gimana,1,0,2026-05-13 02:26:16,4.1.3,Mohon maaf atas ketidaknyamanan Bapak/Ibu. Untuk saat ini terdapat kendala dan sedang ditangani oleh pihak terkait kami. Dipastikan jaringan internet stabil dan ruang memori penyimpanan pada HP mencukupi. Kami sarankan Bapak/Ibu dapat mencoba secara berkala.,2026-05-13 02:40:54,google_play,kenapa setelah update malah tidak kompatible dengan perangkat saya.. ini solusinya gimana,kenapa setelah update malah kompatible perangkat saya.. solusinya gimana
BCA Mobile,com.bca,traditional_bank,66f63984-6dcb-408c-bda0-99b0b583ca98,Zul Ihsan,"saya baru reset hape, ketika mau install aplikasi ini, ternyata sudah tidak kompatibel... bisa bantu solusinya",4,0,2026-05-13 02:26:14,4.8.1,Mohon maaf atas ketidaknyamanan Bapak/Ibu. Untuk saat ini terdapat kendala dan sedang ditangani oleh pihak terkait kami. Dipastikan jaringan internet stabil dan ruang memori penyimpanan pada HP mencukupi. Kami sarankan Bapak/Ibu dapat mencoba secara berkala.,2026-05-13 02:41:17,google_play,"saya baru reset hape, ketika mau install aplikasi ini, ternyata sudah tidak kompatibel... bisa bantu solusinya","baru reset hape, ketika mau install aplikasi ini, ternyata kompatibel... bantu solusinya"
BCA Mobile,com.bca,traditional_bank,ab9dc037-882b-4d7b-b8ed-909df69cdcfb,lanange jagat jagat,ini kenapa ya kok aplikasi ga bisa di update di perangkat handphone aq ya.di playstore ada tulisan perangkat anda tidak kompetable buat update apliksi.,5,0,2026-05-13 02:20:00,,Mohon maaf atas ketidaknyamanan Bapak/Ibu. Untuk saat ini terdapat kendala dan sedang ditangani oleh pihak terkait kami. Dipastikan jaringan internet stabil dan ruang memori penyimpanan pada HP mencukupi. Kami sarankan Bapak/Ibu dapat mencoba secara berkala.,2026-05-13 02:44:06,google_play,ini kenapa ya kok aplikasi tidak bisa di update di perangkat handphone saya ya.di playstore ada tulisan perangkat anda tidak kompetable buat update apliksi.,kenapa aplikasi update perangkat handphone ya.di playstore tulisan perangkat kompetable buat update apliksi.
BCA Mobile,com.bca,traditional_bank,15a69b55-51e7-48db-a1d7-720c93cdd270,Tri Cahyono,kenapa ya. saya dowload pke hp infinix hot60 pro gak bisa katanya hp gak kompatible,5,0,2026-05-13 02:17:03,4.8.1,Mohon maaf atas ketidaknyamanan Bapak/Ibu. Untuk saat ini terdapat kendala dan sedang ditangani oleh pihak terkait kami. Dipastikan jaringan internet stabil dan ruang memori penyimpanan pada HP mencukupi. Kami sarankan Bapak/Ibu dapat mencoba secara berkala.,2026-05-13 02:43:59,google_play,kenapa ya. saya dowload pakai hp infinix hot60 pro tidak bisa katanya hp tidak kompatible,kenapa ya. dowload pakai hp infinix hot60 pro katanya hp kompatible
BCA Mobile,com.bca,traditional_bank,fedb3998-5cb3-47b2-964c-6c0526460fdc,Knaya Lifyah,"Kenapa sih harus update2 jadi lila sangat kecewa sekali, tidak semua pengguna mbca menggunakan hp yang bagus..",1,0,2026-05-13 02:14:57,4.7.0,"Mohon maaf atas ketidaknyamanannya Bapak/Ibu, untuk update aplikasi dilakukan salah satunya untuk memperbaiki bug dari versi sebelumnya, kami sarankan silakan dilakukan update aplikasinya untuk kenyamanan transaksi ke depannya.",2026-05-13 02:51:20,google_play,"kenapa sih harus update2 jadi lila sangat kecewa sekali, tidak semua pengguna mbca menggunakan hp yang bagus..","kenapa update2 lila kecewa sekali, semua pengguna mbca menggunakan hp bagus.."
BCA Mobile,com.bca,traditional_bank,8c9a30e4-add5-416d-9135-4e0c23e5c358,rosygsr,"ga bisa di pake, ktanya ga mendukung di hp redmi",1,0,2026-05-13 02:14:22,4.7.4,Mohon maaf atas ketidaknyamanan Bapak/Ibu. Untuk saat ini terdapat kendala dan sedang ditangani oleh pihak terkait kami. Dipastikan jaringan internet stabil dan ruang memori penyimpanan pada HP mencukupi. Kami sarankan Bapak/Ibu dapat mencoba secara berkala.,2026-05-13 02:43:27,google_play,"tidak bisa di pake, ktanya tidak mendukung di hp redmi","pake, ktanya mendukung hp redmi"
BCA Mobile,com.bca,traditional_bank,ce510b65-70cb-46ba-8811-46f85cc974ef,Claeo Pamungkas,"dipaksa apdate, tapi sekarang gk support di hp samsung J4, sangat mengecewakan",3,0,2026-05-13 02:10:50,4.7.3,Mohon maaf atas ketidaknyamanan Bapak/Ibu. Untuk saat ini terdapat kendala dan sedang ditangani oleh pihak terkait kami. Dipastikan jaringan internet stabil dan ruang memori penyimpanan pada HP mencukupi. Kami sarankan Bapak/Ibu dapat mencoba secara berkala.,2026-05-13 02:42:30,google_play,"dipaksa apdate, tapi sekarang tidak support di hp samsung j4, sangat mengecewakan","dipaksa apdate, sekarang support hp samsung j4, mengecewakan"
BCA Mobile,com.bca,traditional_bank,5855cfd6-2bf2-4ae5-a3bd-35de4fb6a9ec,Dimas Taufik,saya tidak bisa melihat saldo mesti sudah masuk .harus insatal ulang tapi tetap tak bisa tolong bantu,5,0,2026-05-13 02:07:36,4.7.3,"Mohon maaf atas ketidaknyamanan Bapak/Ibu, untuk kendala tersebut mohon dapat menginformasikan detail gambar kendala yang dialami ke layanan X (Twitter) @HaloBCA atau Email halobca@bca.co.id atau Halo BCA Chat: akses melalui www.bca.co.id atau WhatsApp BCA 08111500998 agar dibantu lebih lanjut.",2026-05-13 02:15:01,google_play,saya tidak bisa melihat saldo mesti sudah masuk .harus insatal ulang tapi tetap tak bisa tolong bantu,melihat saldo mesti masuk .harus insatal ulang tetap tak tolong bantu
BCA Mobile,com.bca,traditional_bank,b30d33de-b4a2-4335-a2de-a3497b9ca4cc,Kasyful Anwar,kok saya ga bisa updateya karna tiba tiba ga bisa kepake BCA Mobile Saya pas mau dipake kenapa BCA Mobile tidak Kompatibel dengan hp saya,3,0,2026-05-13 02:06:16,4.7.3,Mohon maaf atas ketidaknyamanan Bapak/Ibu. Untuk saat ini terdapat kendala dan sedang ditangani oleh pihak terkait kami. Dipastikan jaringan internet stabil dan ruang memori penyimpanan pada HP mencukupi. Kami sarankan Bapak/Ibu dapat mencoba secara berkala.,2026-05-13 02:16:11,google_play,kok saya tidak bisa updateya karena tiba tiba tidak bisa kepake bca mobile saya pas mau dipake kenapa bca mobile tidak kompatibel dengan hp saya,updateya tiba tiba kepake bca mobile pas mau dipake kenapa bca mobile kompatibel hp
BCA Mobile,com.bca,traditional_bank,861e2dd1-f4c9-4178-a117-681bd551d41d,Irawan Dede,tiba tiba gk bisa update dn aneh bngt di live chat minimal android 8 sedngkn hp sy android 13tpi gk bisa updaate dn hnya stuck gk bisa di gunakan sma skali ...mkin gk jlas BCA skrng bkin ribet,1,0,2026-05-13 01:59:34,,Mohon maaf atas ketidaknyamanan Bapak/Ibu. Untuk saat ini terdapat kendala dan sedang ditangani oleh pihak terkait kami. Dipastikan jaringan internet stabil dan ruang memori penyimpanan pada HP mencukupi. Kami sarankan Bapak/Ibu dapat mencoba secara berkala.,2026-05-13 02:17:28,google_play,tiba tiba tidak bisa update dn aneh banget di live chat minimal android 8 sedngkn hp saya android 13tpi tidak bisa updaate dn hnya stuck tidak bisa di gunakan sama skali ...mkin tidak jlas bca skrng bkin ribet,tiba tiba update dn aneh banget live chat minimal android sedngkn hp android 13tpi updaate dn hnya stuck gunakan sama skali ...mkin jlas bca skrng bkin ribet
BCA Mobile,com.bca,traditional_bank,e40245ef-fce9-4d00-9d68-ce9d68778ccd,Senja Yulianti,Ga bisa Di DOWNLOAD hadeh (prangkat anda tidak kompatibel dengan Versi ini)..? Android 16 terbaru ga bisa Di Download?,1,0,2026-05-13 01:58:51,4.7.9,Mohon maaf atas ketidaknyamanan Bapak/Ibu. Untuk saat ini terdapat kendala dan sedang ditangani oleh pihak terkait kami. Dipastikan jaringan internet stabil dan ruang memori penyimpanan pada HP mencukupi. Kami sarankan Bapak/Ibu dapat mencoba secara berkala.,2026-05-13 02:17:51,google_play,tidak bisa di download hadeh prangkat anda tidak kompatibel dengan versi ini ..? android 16 terbaru tidak bisa di download?,download hadeh prangkat kompatibel versi ..? android 16 terbaru download?
BCA Mobile,com.bca,traditional_bank,30b4e1b8-dc6a-4f3e-b918-cd00b4d1f371,Syahirul Alim,"Disaat mau digunakan error, minta di suruh update tetapi tidak ada updatean pada PlayStore. debitur jadi dirugikan",1,0,2026-05-13 01:58:35,4.7.0,Mohon maaf atas ketidaknyamanan Bapak/Ibu. Untuk saat ini terdapat kendala dan sedang ditangani oleh pihak terkait kami. Dipastikan jaringan internet stabil dan ruang memori penyimpanan pada HP mencukupi. Kami sarankan Bapak/Ibu dapat mencoba secara berkala.,2026-05-13 02:18:12,google_play,"disaat mau digunakan error, minta di suruh update tetapi tidak ada updatean pada playstore. debitur jadi dirugikan","disaat mau digunakan error, minta suruh update tetapi updatean playstore. debitur dirugikan"
BCA Mobile,com.bca,traditional_bank,66570926-8583-4600-a18c-57e0dbaacc49,Hasanuddin Icchank,aplikasi minta update padahal tdak bisa updatenya malah g bisa di aplikasiny,2,0,2026-05-13 01:54:20,4.7.3,Mohon maaf atas ketidaknyamanan Bapak/Ibu. Untuk saat ini terdapat kendala dan sedang ditangani oleh pihak terkait kami. Dipastikan jaringan internet stabil dan ruang memori penyimpanan pada HP mencukupi. Kami sarankan Bapak/Ibu dapat mencoba secara berkala.,2026-05-13 02:19:23,google_play,aplikasi minta update padahal tdak bisa updatenya malah tidak bisa di aplikasiny,aplikasi minta update padahal tdak updatenya malah aplikasiny
BCA Mobile,com.bca,traditional_bank,54e77664-d3b0-4705-bbea-244a4297c979,Didik Dwicahyo,android saya dah ketinggalan gak bisa update apk bagaimana solusinya sementara android tidak ada update nya,3,0,2026-05-13 01:52:12,4.7.0,Mohon maaf atas ketidaknyamanan Bapak/Ibu. Untuk saat ini terdapat kendala dan sedang ditangani oleh pihak terkait kami. Dipastikan jaringan internet stabil dan ruang memori penyimpanan pada HP mencukupi. Kami sarankan Bapak/Ibu dapat mencoba secara berkala.,2026-05-13 02:20:04,google_play,android saya dah ketinggalan tidak bisa update apk bagaimana solusinya sementara android tidak ada update nya,android dah ketinggalan update apk bagaimana solusinya sementara android update
BCA Mobile,com.bca,traditional_bank,f58aa6f7-f14c-4d9f-88d6-6ac818045ae0,Esti Yukkk,"masak iya versi android hp saya 14 ,tidak kompatibel saat di-update.",1,0,2026-05-13 01:50:20,4.7.0,Mohon maaf atas ketidaknyamanan Bapak/Ibu. Untuk saat ini terdapat kendala dan sedang ditangani oleh pihak terkait kami. Dipastikan jaringan internet stabil dan ruang memori penyimpanan pada HP mencukupi. Kami sarankan Bapak/Ibu dapat mencoba secara berkala.,2026-05-13 02:20:51,google_play,"masak iya versi android hp saya 14 ,tidak kompatibel saat di-update.","masak iya versi android hp 14 ,tidak kompatibel di-update."
BCA Mobile,com.bca,traditional_bank,1dd27ab9-f60b-4da6-8377-48e7f7be1c9c,Irta Jaya,Sangat membantu dan mempermudah transaksi keuangan apapun kebutuhan kita sehari2 dalam pembayaran semoga BCA tetap AMANAH tetap menjadi BANK yg dapat dipercaya didalam dan luar negeri. SUKSES selalu buat BANK BCA 😎😎😎👍👍👍,5,0,2026-05-13 01:49:32,4.7.0,Terima kasih atas ulasannya. Semoga aplikasi myBCA semakin mempermudah transaksi perbankan Bapak/Ibu.,2026-05-13 02:08:17,google_play,sangat membantu dan mempermudah transaksi keuangan apapun kebutuhan kita sehari2 dalam pembayaran semoga bca tetap amanah tetap menjadi bank yang dapat dipercaya didalam dan luar negeri. sukses selalu buat bank bca,membantu mempermudah transaksi keuangan apapun kebutuhan sehari2 dalam pembayaran semoga bca tetap amanah tetap menjadi bank dipercaya didalam luar negeri. sukses selalu buat bank bca
BCA Mobile,com.bca,traditional_bank,355ca7b5-3603-4510-912a-5efcbba3ba52,Riyadus Shofyan,bca mobile tidak bisa di update dengan alasan perangkat tidak kompatibel. sampek ganti hp sama aja. mohon di perbaiki lagi,1,0,2026-05-13 01:48:00,,Mohon maaf atas ketidaknyamanan Bapak/Ibu. Untuk saat ini terdapat kendala dan sedang ditangani oleh pihak terkait kami. Dipastikan jaringan internet stabil dan ruang memori penyimpanan pada HP mencukupi. Kami sarankan Bapak/Ibu dapat mencoba secara berkala.,2026-05-13 01:59:14,google_play,bca mobile tidak bisa di update dengan alasan perangkat tidak kompatibel. sampek ganti hp sama aja. mohon di perbaiki lagi,bca mobile update alasan perangkat kompatibel. sampek ganti hp sama aja. mohon perbaiki
BCA Mobile,com.bca,traditional_bank,997f305a-e072-4b53-b9d4-7560d005a4f4,Budix Ars,bintang satu aja tiba tiba perangkat tidak kompatibel..padahal kemaren baik baik saja..mohon bantuannya,1,0,2026-05-13 01:46:44,4.7.3,Mohon maaf atas ketidaknyamanan Bapak/Ibu. Untuk saat ini terdapat kendala dan sedang ditangani oleh pihak terkait kami. Dipastikan jaringan internet stabil dan ruang memori penyimpanan pada HP mencukupi. Kami sarankan Bapak/Ibu dapat mencoba secara berkala.,2026-05-13 02:43:13,google_play,bintang satu saja tiba tiba perangkat tidak kompatibel..padahal kemaren baik baik saja..mohon bantuannya,bintang satu tiba tiba perangkat kompatibel..padahal kemaren baik baik saja..mohon bantuannya
BCA Mobile,com.bca,traditional_bank,e9c7d4c6-be5c-41dc-bbd6-8733ac590278,Milu Rahmaw,"mengapa di perangkat hp saya tidak dapat lagi mengupdate bca mobile ini, ada tulisan ( apk ini tidak kompatibel lagi di perangkat anda, harap hubungi developer untuk info lebih lanjut )",5,0,2026-05-13 01:35:16,4.6.8,Mohon maaf atas ketidaknyamanan Bapak/Ibu. Untuk saat ini terdapat kendala dan sedang ditangani oleh pihak terkait kami. Dipastikan jaringan internet stabil dan ruang memori penyimpanan pada HP mencukupi. Kami sarankan Bapak/Ibu dapat mencoba secara berkala.,2026-05-13 02:56:53,google_play,"mengapa di perangkat hp saya tidak dapat lagi mengupdate bca mobile ini, ada tulisan apk ini tidak kompatibel lagi di perangkat anda, harap hubungi developer untuk info lebih lanjut","mengapa perangkat hp mengupdate bca mobile ini, tulisan apk kompatibel perangkat anda, harap hubungi developer info lanjut"
BCA Mobile,com.bca,traditional_bank,2b149835-7d9d-4c03-9af3-560ee73d86cf,Najwa Ardi,"ini saya mau aupdate BCA mobil tidak bisa yach kenapa ket perangkat ini tidak pontable lagi padahal versi android saya 15,, gimana mengatasi nya !!!",5,0,2026-05-13 01:27:25,4.6.8,Mohon maaf atas ketidaknyamanan Bapak/Ibu. Untuk saat ini terdapat kendala dan sedang ditangani oleh pihak terkait kami. Dipastikan jaringan internet stabil dan ruang memori penyimpanan pada HP mencukupi. Kami sarankan Bapak/Ibu dapat mencoba secara berkala.,2026-05-13 02:00:48,google_play,"ini saya mau aupdate bca mobil tidak bisa yach kenapa ket perangkat ini tidak pontable lagi padahal versi android saya 15,, gimana mengatasi nya !!!","mau aupdate bca mobil yach kenapa ket perangkat pontable padahal versi android 15,, gimana mengatasi !!!"
BCA Mobile,com.bca,traditional_bank,2dc044b3-a28c-4da1-a507-c7ce3282e160,Feny Nirmala,"biasa fine2 aja, tiba2 minta diupdate tp gak support perangkathp nya.. kemarin transaksi aman2 aja gk masalah !!!",1,0,2026-05-13 01:18:25,4.7.5,Mohon maaf atas ketidaknyamanan Bapak/Ibu. Untuk saat ini terdapat kendala dan sedang ditangani oleh pihak terkait kami. Dipastikan jaringan internet stabil dan ruang memori penyimpanan pada HP mencukupi. Kami sarankan Bapak/Ibu dapat mencoba secara berkala.,2026-05-13 02:56:32,google_play,"biasa fine2 aja, tiba2 minta diupdate tapi tidak support perangkathp nya.. kemarin transaksi aman2 saja tidak masalah !!!","biasa fine2 aja, tiba2 minta diupdate support perangkathp nya.. kemarin transaksi aman2 masalah !!!"
BCA Mobile,com.bca,traditional_bank,be92f088-0ba7-407c-96e2-60ff9bd36f06,Fany Asmiranda afandi,ada notif update .di update malah GK bisa cari di play store GK muncul mohon arahannya gimana supaya instal lagi..,3,0,2026-05-13 01:17:54,,Mohon maaf atas ketidaknyamanan Bapak/Ibu. Untuk saat ini terdapat kendala dan sedang ditangani oleh pihak terkait kami. Dipastikan jaringan internet stabil dan ruang memori penyimpanan pada HP mencukupi. Kami sarankan Bapak/Ibu dapat mencoba secara berkala.,2026-05-13 02:56:28,google_play,ada notif update .di update malah tidak bisa cari di play store tidak muncul mohon arahannya gimana supaya instal lagi..,notif update .di update malah cari play store muncul mohon arahannya gimana supaya instal lagi..
BCA Mobile,com.bca,traditional_bank,3ae2f976-e9b0-4f93-b842-22b4c690f367,Sjaiful Alam,"sering loadingnya lamaa, setelah saya hapus login ulang sekarang lancar. terimakasih",5,0,2026-05-13 01:11:08,4.8.1,"Terima kasih atas ulasannya. Semoga aplikasi myBCA semakin mempermudah transaksi perbankan Bapak/Ibu.
",2026-05-13 02:01:50,google_play,"sering loadingnya lamaa, setelah saya hapus login ulang sekarang lancar. terimakasih","sering loadingnya lamaa, setelah hapus login ulang sekarang lancar. terimakasih"
BCA Mobile,com.bca,traditional_bank,1b0aa215-b7f8-4c5d-8252-5590ed4fd9c4,Firza Entong,kenapa aplikasi ini tidak mendukung di prangkat saya uang saya masih ada di aplikadi ini🙏🙏,5,0,2026-05-13 01:09:21,,Mohon maaf atas ketidaknyamanan Bapak/Ibu. Untuk saat ini terdapat kendala dan sedang ditangani oleh pihak terkait kami. Dipastikan jaringan internet stabil dan ruang memori penyimpanan pada HP mencukupi. Kami sarankan Bapak/Ibu dapat mencoba secara berkala.,2026-05-13 02:56:22,google_play,kenapa aplikasi ini tidak mendukung di prangkat saya uang saya masih ada di aplikadi ini,kenapa aplikasi mendukung prangkat uang aplikadi
BCA Mobile,com.bca,traditional_bank,d4402885-e61c-4971-91e7-f5b928e5c6fd,iman rosyadi,"aplikasi tidak kompatible dengan perangkat anda, aplikasi sudah tidak bisa dipakai, solusi nya bagaimana ? masa harus ganti hp",2,0,2026-05-13 00:47:06,4.6.8,Thank you for the review. Hopefully the BCA mobile application will make your banking transactions easier.,2026-05-13 02:03:50,google_play,"aplikasi tidak kompatible dengan perangkat anda, aplikasi sudah tidak bisa dipakai, solusi nya bagaimana ? masa harus ganti hp","aplikasi kompatible perangkat anda, aplikasi dipakai, solusi bagaimana masa ganti hp"
BCA Mobile,com.bca,traditional_bank,3ef8010e-9af0-46f6-b665-f8fa1859ad0b,Kiandra Setiawan,tidak bisa bertransaksi diminta update tapi di play store tidak tersedia update nya,2,0,2026-05-13 00:46:10,4.8.1,Mohon maaf atas ketidaknyamanan Bapak/Ibu. Untuk saat ini terdapat kendala dan sedang ditangani oleh pihak terkait kami. Dipastikan jaringan internet stabil dan ruang memori penyimpanan pada HP mencukupi. Kami sarankan Bapak/Ibu dapat mencoba secara berkala.,2026-05-13 02:56:09,google_play,tidak bisa bertransaksi diminta update tapi di play store tidak tersedia update nya,bertransaksi diminta update play store tersedia update
BCA Mobile,com.bca,traditional_bank,20624fea-f1e4-4736-903f-c289f841019c,Eric Sopandy,"kenapa di hp tecno spark go 2, tidak bisa melakukan update terbaru, dan akhirnya tidak bisa bertransaksi, mohon developer",4,0,2026-05-13 00:40:16,4.7.3,Mohon maaf atas ketidaknyamanan Bapak/Ibu. Untuk saat ini terdapat kendala dan sedang ditangani oleh pihak terkait kami. Dipastikan jaringan internet stabil dan ruang memori penyimpanan pada HP mencukupi. Kami sarankan Bapak/Ibu dapat mencoba secara berkala.,2026-05-13 02:55:53,google_play,"kenapa di hp tecno spark go 2, tidak bisa melakukan update terbaru, dan akhirnya tidak bisa bertransaksi, mohon developer","kenapa hp tecno spark go 2, melakukan update terbaru, akhirnya bertransaksi, mohon developer"
BCA Mobile,com.bca,traditional_bank,41ead6fb-7b82-4773-9861-9a76f4cc0b61,Renaldus Inkam,"kiranya dapat perhatian, dua Bulan terakhir Mobile Banking nya SANGAT BURUK, LELET transaksi mau QRIS aja menunggu sangat lama dari merah ke biru, dan anehnya mobile banking bank lain ga ada kendala sinyal, begitu terus dsh dua bulan ini. dari Buka Aplikasi langsung Sinyal Merah menjadi Hijau lebih dari 30 Detik. ini di Jakarta di area Terbuka yg sinyal internet bagus, Ga ngaruh sama aja.",2,1,2026-05-13 00:29:29,4.8.2,"Mohon maaf atas ketidaknyamanannya. Apabila lampu indikator berwarna merah maka mohon Bapak/Ibu restart HP dan coba kembali serta pastikan koneksi internet tetap stabil. Jika masih mengalami kendala, silakan mengaktifkan Mode Pesawat di HP yg digunakan 20-30 detik, kemudian non aktifkan dan tunggu beberapa saat agar lampu indikator berwarna hijau.",2026-05-13 04:10:46,google_play,"kiranya dapat perhatian, dua bulan terakhir mobile banking nya sangat buruk, lelet transaksi mau qris saja menunggu sangat lama dari merah ke biru, dan anehnya mobile banking bank lain tidak ada kendala sinyal, begitu terus dsh dua bulan ini. dari buka aplikasi langsung sinyal merah menjadi hijau lebih dari 30 detik. ini di jakarta di area terbuka yang sinyal internet bagus, tidak ngaruh sama aja.","kiranya perhatian, dua bulan terakhir mobile banking buruk, lelet transaksi mau qris menunggu lama merah biru, anehnya mobile banking bank kendala sinyal, begitu terus dsh dua bulan ini. buka aplikasi langsung sinyal merah menjadi hijau 30 detik. jakarta area terbuka sinyal internet bagus, ngaruh sama aja."
BCA Mobile,com.bca,traditional_bank,08508a06-ddcb-4273-96bf-23c68aebc56d,Arief Dwi Putra,"aplikasi lemot, padahal sinyal bagus buka apk lain aman saja, pas login indikator merah, berubah hijau nya lama banget, padah mau buru2 bayar, masa iya tiap mau bayar d syruh restart hp ny???",2,1,2026-05-13 00:28:32,4.8.2,"Mohon maaf atas ketidaknyamanannya. Apabila lampu indikator berwarna merah maka mohon Bapak/Ibu restart HP dan coba kembali serta pastikan koneksi internet tetap stabil. Jika masih mengalami kendala, silakan mengaktifkan Mode Pesawat di HP yg digunakan 20-30 detik, kemudian non aktifkan dan tunggu beberapa saat agar lampu indikator berwarna hijau.",2026-05-13 04:10:46,google_play,"aplikasi lemot, padahal sinyal bagus buka apk lain aman saja, pas login indikator merah, berubah hijau nya lama banget, padah mau buru2 bayar, masa iya tiap mau bayar d syruh restart hp ny???","aplikasi lemot, padahal sinyal bagus buka apk aman saja, pas login indikator merah, berubah hijau lama banget, padah mau buru2 bayar, masa iya tiap mau bayar syruh restart hp ny???"
