app_name,app_id,category,review_id,username,review_text,star_rating,thumbs_up,review_date,app_version,reply_text,reply_date,platform
BCA Mobile,com.bca,traditional_bank,f0b4decf-848e-4e1a-a037-e9adfaaa7771,fani wp,"Saran Deplover : Tambahkan Menu E-Wallet Seperti OVO, GoPay, ShopeePay, E-Toll Mandiri, dll. Dalam Satu Menu.",1,0,2026-04-15 14:00:02,,Terima kasih atas saran dan ulasannya. Hal ini menjadi masukan bagi kami untuk pengembangan aplikasi BCA mobile demi kemudahan dan kenyamanan Bapak/Ibu.,2026-04-15 15:17:52,google_play
BCA Mobile,com.bca,traditional_bank,3bf0f2d9-eca0-4a4c-9ac5-f1ab66a2c229,Ika Oktaviany,"Kenapa ya QR Loading terus tidak bisa di buka ? audah coba kosongkan ruang, sudah hapus sampah, tetep QR tidak bisa screen ?",4,0,2026-04-15 13:22:36,4.7.9,Mohon maaf atas ketidaknyamanan Bapak/Ibu. Mohon pastikan jaringan dalam keadaan stabil dan tidak ada kendala pada device yang digunakan. Kami sarankan dapat mencoba secara berkala.,2026-04-15 13:36:45,google_play
BCA Mobile,com.bca,traditional_bank,30d9e590-ebd6-488f-b1ca-69153f2fcc1f,Ahmad ridwan Arifin,ok,5,0,2026-04-15 13:18:58,,Thank you for the review. Hopefully the BCA mobile application will make your banking transactions easier.,2026-04-15 13:35:37,google_play
BCA Mobile,com.bca,traditional_bank,ade42cd8-916b-46da-8b7c-f0ff3c40617b,rahmad hidayat,good,5,0,2026-04-15 13:10:51,4.7.9,Thank you for the review. Hopefully the BCA mobile application will make your banking transactions easier.,2026-04-15 13:34:49,google_play
BCA Mobile,com.bca,traditional_bank,0f5a25d3-a816-490b-a424-c714b8cb7e59,Yohanes Marlon,"saya kasi bintang 1 karna potongan di BCA gede bgt,1 bulan saya kena potong 30 - 40 Rp,padahal saya pake BCA hanya pas gajian aja,dan saya juga gak pernah nyimpan uang di situ,tapi ke potong terus,",1,0,2026-04-15 09:48:32,4.7.9,"Mohon maaf atas ketidaknyamanannya. Saran dan ulasan Bapak/Ibu akan menjadi bahan evaluasi bagi kami ke depannya untuk pengembangan aplikasi yang lebih baik.
",2026-04-15 09:53:37,google_play
BCA Mobile,com.bca,traditional_bank,dfc51523-8189-4827-9477-02a6b829c89a,Nasrulloh Nasrulloh,sangat membantu baik diluar juga di tempat kerja,5,0,2026-04-15 08:46:15,4.7.9,"Terima kasih atas ulasannya. Semoga aplikasi BCA mobile semakin mempermudah transaksi perbankan Bapak/Ibu.
",2026-04-15 09:53:22,google_play
BCA Mobile,com.bca,traditional_bank,571b0f90-b389-43ad-8be7-24f3b8956468,hariss udin,semua jauh lebih mudah denga satu klik BCA,5,0,2026-04-15 08:11:03,4.7.8,"Terima kasih atas ulasannya. Semoga aplikasi BCA mobile semakin mempermudah transaksi perbankan Bapak/Ibu.
",2026-04-15 09:52:45,google_play
BCA Mobile,com.bca,traditional_bank,445b746e-7be1-4172-9333-998801d2d925,Imun Munandar,baik sekalih,5,0,2026-04-15 07:51:05,4.7.9,"Terima kasih atas ulasannya. Semoga aplikasi BCA mobile semakin mempermudah transaksi perbankan Bapak/Ibu.
",2026-04-15 09:52:42,google_play
BCA Mobile,com.bca,traditional_bank,eb56887b-7652-4f0b-a6e4-66399889eacd,Riyan Sah,ok,5,0,2026-04-15 05:33:56,,"Terima kasih atas ulasannya. Semoga aplikasi BCA mobile semakin mempermudah transaksi perbankan Bapak/Ibu.
",2026-04-15 06:59:39,google_play
BCA Mobile,com.bca,traditional_bank,7977bdb4-63f0-4c61-83a4-b68d92240cac,Yongki Pras,ini BCA Mobile kenapa gini ya??? saya pindah apk ke HP baru jadi ga biaa2 setah masukin nomer kartu? ini apk bca Mobile Asli BCA atau APK BCA mobile penipuan sih????!,1,0,2026-04-15 04:10:55,4.7.9,"Mohon maaf atas ketidaknyamanan Bapak/Ibu, untuk aplikasi BCA mobile adalah aplikasi resmi dari Bank BCA. Mohon dapat informasikan detail kendala yang dimaksud agar kami informasikan lebih lanjut sesuai kebutuhan.
",2026-04-15 04:42:11,google_play
BCA Mobile,com.bca,traditional_bank,65b7058b-637f-4784-8bdb-f959a36ac7de,aldo rivaldo,"kenapa saldo gue ilang sendiri wak, gak beres ni bang sialan, tadi gue liat 9.4juta kok malah jadi 9.2juta? kalo dipikir lagi namanya juga Konoha udah bertahan aja udah syukur",1,0,2026-04-15 03:51:11,4.7.9,"Kami turut prihatin atas kendalanya Bapak/Ibu. Terkait saldo berkurang, apabila terdapat transaksi yang tidak Bapak/Ibu lakukan pada mutasi rekening, kami sarankan Bapak/Ibu segera menghubungi Contact Center Officer Halo BCA di nomor 1500888 atau melalui aplikasi haloBCA (bebas pulsa) agar dapat dibantu proses pengecekan lebih lanjut.
",2026-04-15 04:38:50,google_play
BCA Mobile,com.bca,traditional_bank,1f89ef79-53ca-4c98-9f7a-41fa0985864f,Cybercore Nirvana,"sering banget merah nya beberapa hari terakhir ini. padahal sinyal kuat, kuota masih ada. heran banget",1,0,2026-04-15 03:25:42,4.7.9,"Mohon maaf atas ketidaknyamanannya. Apabila lampu indikator berwarna merah maka mohon Bapak/Ibu restart HP dan coba kembali serta pastikan koneksi internet tetap stabil. Jika masih mengalami kendala, silakan mengaktifkan Mode Pesawat di HP yg digunakan 20-30 detik, kemudian non aktifkan dan tunggu beberapa saat agar lampu indikator berwarna hijau.",2026-04-15 03:44:58,google_play
BCA Mobile,com.bca,traditional_bank,c3bfb2ee-4059-492c-b51f-a7607c7e63a7,Andikaditia,"cuma apk mobile banking ini aja yg indikator merahnya lama bgt, itu kenapasi? Apa Sebabnya? untuk apa ada indikator dan selalu merah tsb? - Sinyal lancar bisa buat streaming atau aplikasi lain - udah re-login berkali2 juga masih merah terus - Slot kartu provider yg terdaftar ada di SIM 1 - udah on/off mode pesawat beberapa detik dan berkala tapi tetep masih sering aja indikator merah menyala lama saat login, padahal perlu transaksi instan. sebenarnya itu proses untuk apa? gak bisa lebih cepat?",2,10,2026-04-15 01:45:49,4.7.9,"Mohon maaf atas ketidaknyamanannya. Apabila lampu indikator berwarna merah maka mohon Bapak/Ibu restart HP dan coba kembali serta pastikan koneksi internet tetap stabil. Jika masih mengalami kendala, silakan mengaktifkan Mode Pesawat di HP yg digunakan 20-30 detik, kemudian non aktifkan dan tunggu beberapa saat agar lampu indikator berwarna hijau.",2026-04-15 02:54:36,google_play
BCA Mobile,com.bca,traditional_bank,32d76f74-d9d1-4b0d-9a4e-dedfc73361f2,Sahrul Arul,sangat manfat bangat,5,0,2026-04-15 01:43:32,4.7.9,"Terima kasih atas ulasannya. Semoga aplikasi BCA mobile semakin mempermudah transaksi perbankan Bapak/Ibu.
",2026-04-15 02:13:17,google_play
BCA Mobile,com.bca,traditional_bank,85bff08b-0900-47e9-9a36-22f9e4534917,Alfons Kristianto,aplikasi buat fitur scan qris sering lemot padahal ijo tapi pending terus loading terus bikin susah,1,1,2026-04-15 01:33:36,4.7.9,"Mohon maaf atas kendala yang Bapak/Ibu alami. Untuk mengakses m-BCA pada aplikasi BCA mobile mohon dipastikan nomor HP m-BCA berada pada slot SIM 1, menggunakan jaringan internet dari nomor HP m-BCA yang terdaftar, memiliki ketersediaan pulsa yang cukup serta tidak menggunakan WiFi.",2026-04-15 02:16:49,google_play
BCA Mobile,com.bca,traditional_bank,ece77e9b-c68a-465e-872d-17b65038859d,Gsc Lyn,sangat mudah digunakan,5,0,2026-04-15 01:01:13,4.7.9,"Terima kasih atas ulasannya. Semoga aplikasi BCA mobile semakin mempermudah transaksi perbankan Bapak/Ibu.
",2026-04-15 02:13:10,google_play
BCA Mobile,com.bca,traditional_bank,7385d9ea-a363-489a-b636-da31577b5bed,Tokiyo Yogi,Bank paling the best di Indonesia,5,0,2026-04-14 22:52:08,4.7.9,"Terima kasih atas ulasannya. Semoga aplikasi BCA mobile semakin mempermudah transaksi perbankan Bapak/Ibu.
",2026-04-15 01:07:08,google_play
BCA Mobile,com.bca,traditional_bank,5bc83129-b8b7-4962-9fbd-f4569667e4a4,Wijaya Kusuma,Kok gk bisa instal,5,0,2026-04-14 22:29:26,,"Mohon maaf atas ketidaknyamanannya Bapak/Ibu. Untuk kendala tersebut mohon dipastikan jaringan internet stabil dan ruang memori penyimpanan pada perangkat yang digunakan mencukupi. Bapak/Ibu dapat mencoba secara berkala.
",2026-04-15 01:09:46,google_play
BCA Mobile,com.bca,traditional_bank,fbd9b60e-19b2-472b-9df5-ae76251e81ed,Rofik Alamsyah,sangat bagus sekali,5,0,2026-04-14 18:07:14,4.7.9,"Terima kasih atas ulasannya. Semoga aplikasi BCA mobile semakin mempermudah transaksi perbankan Bapak/Ibu.
",2026-04-14 18:28:57,google_play
BCA Mobile,com.bca,traditional_bank,918044e0-09dd-4ce2-8184-1a7aa4e1ee58,Sania Priadi,👍🏻👍🏻👍🏻,5,0,2026-04-14 15:24:21,4.7.9,"Terima kasih atas ulasannya. Semoga aplikasi BCA mobile semakin mempermudah transaksi perbankan Bapak/Ibu.
",2026-04-14 17:21:05,google_play
BCA Mobile,com.bca,traditional_bank,4041042a-87fd-48d9-afad-b3bd833b7cb0,Dakira Doeloeka,good operation 👍,5,0,2026-04-14 14:29:50,4.7.9,Thank you for the review. Hopefully the BCA mobile application will make your banking transactions easier.,2026-04-14 15:00:55,google_play
BCA Mobile,com.bca,traditional_bank,e69d53e8-57fa-4b43-8d38-9fdc31a4290e,Kukang Hutan,kartu ATM BCA saya ketelan di tempat lain dan saya urus di kantor BCA terdekat proses nya gampang mudah cepat di mengerti pelayan nan tiada tanding sangat baik dan perfesional teman2 saya saya ajak bergabung mengunakan BCA krna kalu beda bang skip saya ga mau pokok nya BCA terbaikkkkkkkk,5,0,2026-04-14 13:53:00,4.7.9,Terima kasih atas ulasannya. Semoga aplikasi BCA mobile semakin mempermudah transaksi perbankan Bapak/Ibu.,2026-04-14 15:01:55,google_play
BCA Mobile,com.bca,traditional_bank,6e121524-916c-487b-a892-97716e6d90ea,BENQ OTOMOTIF,Oke Mantaap,5,0,2026-04-14 13:31:45,,"Terima kasih atas ulasannya. Semoga aplikasi BCA mobile semakin mempermudah transaksi perbankan Bapak/Ibu.
",2026-04-14 13:44:18,google_play
BCA Mobile,com.bca,traditional_bank,dbfd9c1f-fc86-470d-a33b-7318d885f60b,Mohamad Sobirin,"saya mau ganti kartu ATM karna mau expired, dan ketika mau input alamat pengiriman untuk penerima kartu di bca Mobile gak bisa, selalu hilang ketika pencet spasi saat penulisan alamat rumah.",5,1,2026-04-14 12:58:52,4.7.9,"Mohon maaf atas ketidaknyamanan Bapak/Ibu, untuk kendala tersebut mohon dapat menginformasikan detail gambar kendala yang dialami ke layanan X (Twitter) @HaloBCA atau Email halobca@bca.co.id atau Halo BCA Chat: akses melalui www.bca.co.id atau WhatsApp BCA 08111500998 agar dibantu lebih lanjut.",2026-04-14 13:10:35,google_play
BCA Mobile,com.bca,traditional_bank,2146b520-9981-4191-8579-cb2df3ce0bb3,Robby achmad Basuni,Mantap luar biasa,5,0,2026-04-14 11:07:01,4.7.9,"Terima kasih atas ulasannya. Semoga aplikasi BCA mobile semakin mempermudah transaksi perbankan Bapak/Ibu.
",2026-04-14 11:54:34,google_play
BCA Mobile,com.bca,traditional_bank,8c5e1674-0f5a-4c06-b3a7-21ebaa960eae,Bullet Suaryana,lemot,2,0,2026-04-14 11:00:45,4.7.9,"Mohon maaf atas kendala yang Bapak/Ibu alami. Saat ini tidak ada kendala penggunaan fasilitas m-BCA dan dalam keadaan normal. Mohon memastikan jaringan dalam kondisi stabil.
",2026-04-14 11:53:58,google_play
BCA Mobile,com.bca,traditional_bank,eed28621-3be4-4667-8d5c-6a5ed8243833,Abdul Rohman,sangat kebantu,5,0,2026-04-14 10:49:31,4.7.9,"Terima kasih atas ulasannya. Semoga aplikasi BCA mobile semakin mempermudah transaksi perbankan Bapak/Ibu.
",2026-04-14 11:35:12,google_play
BCA Mobile,com.bca,traditional_bank,bd29d85f-7909-4a52-bdd4-61d734999e0b,Pradika Ardianto,"selalu keluar suruh registrasi terus,, semakin buruk",1,0,2026-04-14 10:36:05,,"Mohon maaf atas ketidaknyamanan Bapak/Ibu, untuk kendala tersebut mohon dapat menginformasikan detail gambar kendala yang dialami ke layanan Twitter @HaloBCA atau Email halobca@bca.co.id atau Halo BCA Chat: akses melalui www.bca.co.id atau WhatsApp BCA 08111500998 agar dibantu lebih lanjut.
",2026-04-14 11:32:17,google_play
BCA Mobile,com.bca,traditional_bank,8000f63c-a188-403f-8b4d-068b7a6886fe,Gilang Herwianto,"BARU KALI INI SINYAL MERAH TERUS PADAHAL INTERNET NORMAL, BISA BUAT BUKA MOBILE BANKING BANK LAIN TAPI BUKA BCA MOBILE SAMPE STRESS DI DEPAN ATM GA IJO2 BIKIN MALU AJA UDAH NUNGGU DI DEPAN ATM MAU TARIK TUNAI CARDLESS JADI GABISA",1,0,2026-04-14 10:21:23,,"Mohon maaf atas ketidaknyamanannya. Apabila lampu indikator berwarna merah maka mohon Bapak/Ibu restart HP dan coba kembali serta pastikan koneksi internet tetap stabil. Jika masih mengalami kendala, silakan mengaktifkan Mode Pesawat di HP yg digunakan 20-30 detik, kemudian non aktifkan dan tunggu beberapa saat agar lampu indikator berwarna hijau.
",2026-04-14 11:31:44,google_play
BCA Mobile,com.bca,traditional_bank,16a98a57-af63-4948-8d0f-92709322ffb6,Arief Wibowo,ok,5,0,2026-04-14 10:19:14,4.7.9,Thank you for the review. Hopefully the BCA mobile application will make your banking transactions easier.,2026-04-14 11:29:40,google_play
BCA Mobile,com.bca,traditional_bank,8f4c463d-50c1-4042-9a3f-943790f42c18,Alfantino Chanlee Brower,"ini kenapa sih,jringan nya bagus,pass Buka apk m-banking langsung jelek jringan nya,langsung nga bisa login malah muter"" terus",1,0,2026-04-14 10:15:29,4.7.9,"Mohon maaf atas kendala yang Bapak/Ibu alami. Saat ini tidak ada kendala penggunaan fasilitas m-BCA dan dalam keadaan normal. Mohon memastikan jaringan dalam kondisi stabil.
",2026-04-14 11:26:40,google_play
BCA Mobile,com.bca,traditional_bank,fddd3c91-a493-4ee7-b69c-0cb7230f39d7,Muh Adin,good job,5,0,2026-04-14 10:03:15,4.7.9,Thank you for the review. Hopefully the BCA mobile application will make your banking transactions easier.,2026-04-14 11:25:59,google_play
BCA Mobile,com.bca,traditional_bank,5005c7fe-1d88-46d1-9584-da5cde8771c0,Thoriq Albar,"Kenapa saat saya ganti HP, dengan SIM yang sama SMS kode otp tidak masuk²?",3,0,2026-04-14 09:07:41,,"Mohon maaf atas ketidaknyamanan Bapak/Ibu, jika yang dimaksud terkait kode OTP yang belum diterima, mohon memastikan ketersediaan pulsa, koneksi stabil dan nomor HP aktif dan sesuai serta dipastikan tidak ada kendala pada perangkat dalam penerimaan OTP.
",2026-04-14 09:21:23,google_play
BCA Mobile,com.bca,traditional_bank,54c42776-ab66-4a00-8e28-f1b3493d751c,Franki Susanto,"verif wajah selalu gagal, tolong di perbaiki. pdhl hal"" lainnya bgus tpi masa cuma mau verif wajah buat ganti device gk bisa. ujung"" hrus ke kantor. paling males.",1,0,2026-04-14 09:01:51,4.7.9,"Mohon maaf atas kendalanya. Penambahan verifikasi biometrik pengenalan wajah bagi nasabah yang melakukan aktivasi/penggantian device pada saat proses provisioning masuk ke aplikasi BCA mobile guna keamanan. Mohon pastikan Bapak/Ibu berada di tempat terang, kamera terlihat jelas, posisi wajah berada dalam lingkaran dan data telah sesuai.",2026-04-14 09:19:49,google_play
BCA Mobile,com.bca,traditional_bank,8ef313ba-fccc-4460-a91d-5edaf27948b9,desi dewi,Bagus,5,0,2026-04-14 08:33:42,4.7.9,"Terima kasih atas ulasannya. Semoga aplikasi BCA mobile semakin mempermudah transaksi perbankan Bapak/Ibu.
",2026-04-14 09:18:18,google_play
BCA Mobile,com.bca,traditional_bank,d81fb1c6-901e-4a68-b54c-b7c27af70ca9,Fahreza Anwar,"kenapa sering sinyal merah saat transaksi?? jadi engga PD kalo bayar , karena dibelakang antri kalo belanja",1,0,2026-04-14 08:10:28,4.7.9,"Mohon maaf atas ketidaknyamanannya. Apabila lampu indikator berwarna merah maka mohon Bapak/Ibu restart HP dan coba kembali serta pastikan koneksi internet tetap stabil. Jika masih mengalami kendala, silakan mengaktifkan Mode Pesawat di HP yg digunakan 20-30 detik, kemudian non aktifkan dan tunggu beberapa saat agar lampu indikator berwarna hijau.",2026-04-14 08:14:14,google_play
BCA Mobile,com.bca,traditional_bank,9db557de-b9f7-4c67-a85e-0c6490b90e16,Si Alap,ga ada fingerprint nya...kalah sama bank jatim,1,0,2026-04-14 07:46:05,4.7.9,"Mohon maaf atas ketidaknyamanannya. Saran dan ulasan Bapak/Ibu akan menjadi bahan evaluasi bagi kami ke depannya untuk pengembangan aplikasi yang lebih baik.
",2026-04-14 08:14:01,google_play
BCA Mobile,com.bca,traditional_bank,de311c1c-111d-4833-83ff-13281e02f297,Achun musica,"setelah di update malah susah,sering nyala merah dan biru doang semakin susah mau bayar QRIS susah",1,1,2026-04-14 07:12:14,4.7.9,"Mohon maaf atas ketidaknyamanannya. Apabila lampu indikator berwarna merah maka mohon Bapak/Ibu restart HP dan coba kembali serta pastikan koneksi internet tetap stabil. Jika masih mengalami kendala, silakan mengaktifkan Mode Pesawat di HP yg digunakan 20-30 detik, kemudian non aktifkan dan tunggu beberapa saat agar lampu indikator berwarna hijau.",2026-04-14 08:13:18,google_play
BCA Mobile,com.bca,traditional_bank,9bce4978-ffa1-4868-8986-6a6c713373c4,Aidil Fikri.13,"benerin lagi koneksinya, masa pake data aja merah mulu, error mulu lagi",1,0,2026-04-14 05:39:10,4.7.9,"Mohon maaf atas ketidaknyamanannya. Apabila lampu indikator berwarna merah maka mohon Bapak/Ibu restart HP dan coba kembali serta pastikan koneksi internet tetap stabil. Jika masih mengalami kendala, silakan mengaktifkan Mode Pesawat di HP yg digunakan 20-30 detik, kemudian non aktifkan dan tunggu beberapa saat agar lampu indikator berwarna hijau.",2026-04-14 06:17:04,google_play
BCA Mobile,com.bca,traditional_bank,a5937f63-919e-4452-a057-0a1a8698fcdc,Revive band Official,semenjak update terbaru susah menggunakan scan qris,2,0,2026-04-14 05:34:03,4.7.9,"Mohon maaf atas kendala yang Bapak/Ibu alami. Untuk mengakses m-BCA pada aplikasi BCA mobile mohon dipastikan nomor HP m-BCA berada pada slot SIM 1, menggunakan jaringan internet dari nomor HP m-BCA yang terdaftar, memiliki ketersediaan pulsa yang cukup serta tidak menggunakan WiFi.",2026-04-14 06:19:05,google_play
BCA Mobile,com.bca,traditional_bank,c0768e18-feb2-4e6b-a2c6-0755bcf77f2e,gabut chanel,oyyy bca ngapa ini..app indikator merah mulu..,5,0,2026-04-14 05:31:14,4.7.9,"Mohon maaf atas ketidaknyamanannya. Apabila lampu indikator berwarna merah maka mohon Bapak/Ibu restart HP dan coba kembali serta pastikan koneksi internet tetap stabil. Jika masih mengalami kendala, silakan mengaktifkan Mode Pesawat di HP yg digunakan 20-30 detik, kemudian non aktifkan dan tunggu beberapa saat agar lampu indikator berwarna hijau.",2026-04-14 06:15:50,google_play
BCA Mobile,com.bca,traditional_bank,43b03179-7320-4e87-8cc4-3675123f719d,Iskandar Febrian,"aplikasi ini sangat penting dan sangat membantu berkelimpahan , sukses kaya raya bahagia thanks BCA recommended",5,1,2026-04-14 05:28:07,4.7.9,"Terima kasih atas ulasannya. Semoga aplikasi BCA mobile semakin mempermudah transaksi perbankan Bapak/Ibu.
",2026-04-14 06:16:49,google_play
BCA Mobile,com.bca,traditional_bank,482a1702-22cd-4856-b0fe-519d57f6af6a,Wahyu Isep,baik,5,0,2026-04-14 05:25:38,,"Terima kasih atas ulasannya. Semoga aplikasi BCA mobile semakin mempermudah transaksi perbankan Bapak/Ibu.
",2026-04-14 06:16:42,google_play
BCA Mobile,com.bca,traditional_bank,02441e68-6767-4483-a861-577bc918f0d8,Zaki Yanuarianto,gimana sih ini saya tiap mau transaksi merah terus padahal sinyal bagus payah banget,3,0,2026-04-14 05:24:29,4.7.9,"Mohon maaf atas ketidaknyamanannya. Apabila lampu indikator berwarna merah maka mohon Bapak/Ibu restart HP dan coba kembali serta pastikan koneksi internet tetap stabil. Jika masih mengalami kendala, silakan mengaktifkan Mode Pesawat di HP yg digunakan 20-30 detik, kemudian non aktifkan dan tunggu beberapa saat agar lampu indikator berwarna hijau.",2026-04-14 06:15:36,google_play
BCA Mobile,com.bca,traditional_bank,faa4172b-48ed-42fe-8672-268344d76a1c,dani kurniawan,"pas butuh banget malah gangguan,,gembeelll",2,0,2026-04-14 05:19:32,4.7.9,"Mohon maaf atas ketidaknyamanan Bapak/Ibu, mohon dapat informasikan detail kendala yang dimaksud agar kami informasikan lebih lanjut sesuai kebutuhan.
",2026-04-14 06:41:31,google_play
BCA Mobile,com.bca,traditional_bank,2c7937ad-26b9-4315-b88a-ff462774917b,hendra jalius,sangat membantu,5,0,2026-04-14 05:17:58,4.7.9,"Terima kasih atas ulasannya. Semoga aplikasi BCA mobile semakin mempermudah transaksi perbankan Bapak/Ibu.
",2026-04-14 06:16:39,google_play
BCA Mobile,com.bca,traditional_bank,dc91cf47-c438-4eda-89a6-018d4494250c,Surya1 Surya1,oke,5,0,2026-04-14 05:17:30,4.7.9,"Terima kasih atas ulasannya. Semoga aplikasi BCA mobile semakin mempermudah transaksi perbankan Bapak/Ibu.
",2026-04-14 06:16:37,google_play
BCA Mobile,com.bca,traditional_bank,23ece984-10c3-4f03-9147-5a13744a5fe6,Imas Prayogo,dari pagi sampai sekarang buat cek saldo indikatornya merah trs udh di restart juga masih ttep merah gak bisa sama sekali,2,0,2026-04-14 05:17:11,4.7.9,"Mohon maaf atas ketidaknyamanannya. Apabila lampu indikator berwarna merah maka mohon Bapak/Ibu restart HP dan coba kembali serta pastikan koneksi internet tetap stabil. Jika masih mengalami kendala, silakan mengaktifkan Mode Pesawat di HP yg digunakan 20-30 detik, kemudian non aktifkan dan tunggu beberapa saat agar lampu indikator berwarna hijau.",2026-04-14 06:15:28,google_play
BCA Mobile,com.bca,traditional_bank,dc68a047-c036-43db-b8db-0e8c8ed02757,pram mm,"TOLONG CS NYA A/N TANTRA KALO GA NIAT MENDING DISURUH RESIGN AJA YAH,",1,0,2026-04-14 05:16:35,,"Mohon maaf atas ketidaknyamanan Bapak/Ibu, mohon dapat informasikan detail kendala yang dimaksud agar kami informasikan lebih lanjut sesuai kebutuhan.
",2026-04-14 06:18:06,google_play
BCA Mobile,com.bca,traditional_bank,43d01cae-9428-4586-b565-66268a42f76d,Rhizky Maulana Sidik,disaat lgii urgent kebiasaan indikator merah terus.....,3,0,2026-04-14 05:12:03,4.7.9,"Mohon maaf atas ketidaknyamanannya. Apabila lampu indikator berwarna merah maka mohon Bapak/Ibu restart HP dan coba kembali serta pastikan koneksi internet tetap stabil. Jika masih mengalami kendala, silakan mengaktifkan Mode Pesawat di HP yg digunakan 20-30 detik, kemudian non aktifkan dan tunggu beberapa saat agar lampu indikator berwarna hijau.",2026-04-14 06:15:13,google_play
BCA Mobile,com.bca,traditional_bank,08c30093-a249-4eae-a492-391bb9eaa190,Situkang Molor,jlk gk bisa dftar,3,0,2026-04-14 05:11:22,4.7.9,"Mohon maaf atas ketidaknyamanan Bapak/Ibu, mohon dapat informasikan detail kendala yang dimaksud agar kami informasikan lebih lanjut sesuai kebutuhan.
",2026-04-14 06:18:09,google_play
BCA Mobile,com.bca,traditional_bank,b2009235-7c70-4483-98c4-b425582a6e5c,Andrianto -,"susah sekali login dan transaksi, terlalu sering indikator merah dan biru, padahal sinyal bagus",1,2,2026-04-14 05:11:05,4.7.9,"Mohon maaf atas ketidaknyamanannya. Apabila lampu indikator berwarna merah maka mohon Bapak/Ibu restart HP dan coba kembali serta pastikan koneksi internet tetap stabil. Jika masih mengalami kendala, silakan mengaktifkan Mode Pesawat di HP yg digunakan 20-30 detik, kemudian non aktifkan dan tunggu beberapa saat agar lampu indikator berwarna hijau.
",2026-04-14 06:41:06,google_play
BCA Mobile,com.bca,traditional_bank,24f69a45-be77-44a4-afa7-5678b8e794d9,Gita Pratama,gangguan terus mau transaksi jadi susah,3,0,2026-04-14 05:10:49,,"Mohon maaf atas kendala yang Bapak/Ibu alami. Untuk mengakses m-BCA pada aplikasi BCA mobile mohon dipastikan nomor HP m-BCA berada pada slot SIM 1, menggunakan jaringan internet dari nomor HP m-BCA yang terdaftar, memiliki ketersediaan pulsa yang cukup serta tidak menggunakan WiFi.
",2026-04-14 06:17:45,google_play
BCA Mobile,com.bca,traditional_bank,fe786ca0-f48b-4007-b416-ef7ddeeb7b46,Anton Aza,ini ada apa ya dengan BCA mobile...?? sinyal untuk vc nonton YouTube bagus² aja. giliran mau TF dari BCA mobile kok warna ny merah melulu...??!!?,3,0,2026-04-14 05:10:04,4.7.9,"Mohon maaf atas ketidaknyamanannya. Apabila lampu indikator berwarna merah maka mohon Bapak/Ibu restart HP dan coba kembali serta pastikan koneksi internet tetap stabil. Jika masih mengalami kendala, silakan mengaktifkan Mode Pesawat di HP yg digunakan 20-30 detik, kemudian non aktifkan dan tunggu beberapa saat agar lampu indikator berwarna hijau.",2026-04-14 06:15:02,google_play
BCA Mobile,com.bca,traditional_bank,c37b4129-743b-4648-aa46-2182ad6a558d,Andri Yana,maaf info nya kenapa lampu indikator merah terus iaa ga bisa di buka,5,0,2026-04-14 05:08:32,4.7.9,"Mohon maaf atas ketidaknyamanannya. Apabila lampu indikator berwarna merah maka mohon Bapak/Ibu restart HP dan coba kembali serta pastikan koneksi internet tetap stabil. Jika masih mengalami kendala, silakan mengaktifkan Mode Pesawat di HP yg digunakan 20-30 detik, kemudian non aktifkan dan tunggu beberapa saat agar lampu indikator berwarna hijau.",2026-04-14 06:14:56,google_play
BCA Mobile,com.bca,traditional_bank,3ce92a60-77ac-4a75-a744-4975753e82c1,Adrian Sagittarius,indikator hijaunya nunggu sampe Berjam jam baru mau ini kenapa sihh udah make bertahun tahun baru kali ini seperti ini,1,0,2026-04-14 05:07:41,4.7.9,"Mohon maaf atas ketidaknyamanannya. Apabila lampu indikator berwarna merah maka mohon Bapak/Ibu restart HP dan coba kembali serta pastikan koneksi internet tetap stabil. Jika masih mengalami kendala, silakan mengaktifkan Mode Pesawat di HP yg digunakan 20-30 detik, kemudian non aktifkan dan tunggu beberapa saat agar lampu indikator berwarna hijau.",2026-04-14 06:14:43,google_play
BCA Mobile,com.bca,traditional_bank,7334397d-4d17-4127-9d0b-c6430392dcc9,Rhiedwan Medjaya,bca berat mbakingnya mana indikator lama dari merah ke ijo,2,0,2026-04-14 05:06:40,4.7.9,"Mohon maaf atas ketidaknyamanannya. Apabila lampu indikator berwarna merah maka mohon Bapak/Ibu restart HP dan coba kembali serta pastikan koneksi internet tetap stabil. Jika masih mengalami kendala, silakan mengaktifkan Mode Pesawat di HP yg digunakan 20-30 detik, kemudian non aktifkan dan tunggu beberapa saat agar lampu indikator berwarna hijau.",2026-04-14 06:14:40,google_play
BCA Mobile,com.bca,traditional_bank,4bf26ec8-62c4-45ae-9702-d1daf4c275c3,Cepot Cawokah,jaringan bagus tapi pas buka mbangking merah terus,1,0,2026-04-14 05:05:15,4.7.9,"Mohon maaf atas ketidaknyamanannya. Apabila lampu indikator berwarna merah maka mohon Bapak/Ibu restart HP dan coba kembali serta pastikan koneksi internet tetap stabil. Jika masih mengalami kendala, silakan mengaktifkan Mode Pesawat di HP yg digunakan 20-30 detik, kemudian non aktifkan dan tunggu beberapa saat agar lampu indikator berwarna hijau.",2026-04-14 06:14:33,google_play
